placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,info
https://www.google.be/maps/place/Frituur+Frietgenot/data=!4m7!3m6!1s0x47c397aa9ed7f775:0x698f966383e1282b!8m2!3d50.9847285!4d4.0511286!16s%2Fg%2F11rxl3qwmr!19sChIJdffXnqqXw0cRKyjhg2OWj2k,Frituur Frietgenot,4.5,25,Frituur,· Dine-in · Takeaway · No-contact delivery,"Steenweg naar Oudegem 151, 9308 Aalst, Belgium","X3M2+VF Aalst, Belgium",https://frietgenot.unipage.eu/,+32 468 19 63 43,Closed,Closed,5–9:30 PM,5–9:30 PM,5–9:30 PM,5–9:30 PM,5–9:30 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOfP8ybOZl7Y2uU-iRrGqldUeciT02-YB5trqOY=w408-h838-k-no,true,50.98468749999999,4.051187500000012,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:59:25.438Z,
https://www.google.be/maps/place/Frituur+Sint+Anna/data=!4m7!3m6!1s0x47c3a2aa4963f905:0x1711a72c5eea8808!8m2!3d50.9410577!4d4.01843!16s%2Fg%2F1pxwsyhsl!19sChIJBfljSaqiw0cRCIjqXiynERc,Frituur Sint Anna,4.2,74,Frituur,· Dine-in · Takeaway · Delivery,"Naarstigheidstraat 158, 9300 Aalst, Belgium","W2R9+C9 Aalst, Belgium",https://www.vindeenfrituur.be/frituren/oost-vlaanderen/aalst--9300/st-anna/2035/,+32 53 71 06 22,5–10 PM,Closed,5–10 PM,5–10 PM,5–10 PM,5–10 PM,5–10 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPofJQVCCOk0NNYXmBVr2kxRCn3f6nLzoj-lFQk=w426-h240-k-no,true,50.9410625,4.018437500000019,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:59:33.024Z,
https://www.google.be/maps/place/Frituur+%27t+Nief+Petatje/data=!4m7!3m6!1s0x47c3a2aa8436ba53:0x9125507d370135e!8m2!3d50.942802!4d4.0205293!16s%2Fg%2F11j2ypqnlk!19sChIJU7o2hKqiw0cRXhNw0wdVEgk,Frituur 't Nief Petatje,4.6,163,Frituur,· Dine-in · Takeaway · Delivery,"Boudewijnlaan 85, 9300 Aalst, Belgium","W2VC+46 Aalst, Belgium",http://tniefpetatje.one2three.app/,,Closed,5–9 PM,Closed,5–9 PM,5–10 PM,6–9 PM,5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPs_N9nmEGhN5R4lBpTsMdbSPf7VBmnoxpoe0FK=w408-h477-k-no,true,50.94281249999999,4.020562499999997,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:59:41.262Z,
https://www.google.be/maps/place/Frituur+Den+Driehoek/data=!4m7!3m6!1s0x47c3edcd4b14632f:0x1f4ac47ea577f07c!8m2!3d51.0577778!4d4.3272222!16s%2Fg%2F1hhh12_wd!19sChIJL2MUS83tw0cRfPB3pX7ESh8,Frituur Den Driehoek,4.3,600,Frituur,· Dine-in · Takeaway · Delivery,"N17, 2870 Puurs-Sint-Amands, Belgium","385G+4V Puurs-Sint-Amands, Belgium",https://www.facebook.com/Frituur-Den-Driehoek-1429216837314721/,+32 3 886 01 74,Closed,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM",5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipO1JshIP5QBddRJ9xwnnpuQPzQx5E_c5bjbZlP8=w493-h240-k-no,true,51.0578125,4.327187500000022,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:59:47.626Z,
https://www.google.be/maps/place/Frituur+Salero/data=!4m7!3m6!1s0x47c3eda73be9ffb1:0x1c3f4d9bac11eb11!8m2!3d51.0738214!4d4.2952329!16s%2Fg%2F1td_4bmj!19sChIJsf_pO6ftw0cREesRrJtNPxw,Frituur Salero,4.6,167,Frituur,· Dine-in · Takeaway · Delivery,"Leopold, L. Van Kerckhovenstraat 4, 2870 Puurs-Sint-Amands, Belgium","37FW+G3 Puurs-Sint-Amands, Belgium",http://www.facebook.com/frituursalero,+32 498 61 32 30,5–10 PM,5–10 PM,Closed,Closed,5–10 PM,5–9 PM,5–9 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipMmoFaVtuBvTIIqvPp_17aNJTBslEKR49bZKCw4=w408-h306-k-no,true,51.07381250000002,4.295187499999983,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T13:59:55.083Z,LGBTQ+ friendly
https://www.google.be/maps/place/Frituur+Mijlbeek/data=!4m7!3m6!1s0x47c397df5bb58117:0xa6e7714898ac870e!8m2!3d50.9425667!4d4.0532234!16s%2Fg%2F1tmqfccx!19sChIJF4G1W9-Xw0cRDoesmEhx56Y,Frituur Mijlbeek,3.7,331,Frituur,· Dine-in · Takeaway · Delivery,"Moorselbaan 152, 9300 Aalst, Belgium","W3V3+27 Aalst, Belgium",http://www.frituur-mijlbeek.be/,+32 53 41 53 53,"11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM",Closed,5–10 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipMOLwvr_2VnsESeDfIQpZVJ_YUVIpYxaUOVz7uz=w408-h306-k-no,true,50.942562499999994,4.053187500000021,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:00:02.097Z,
https://www.google.be/maps/place/Frituur+Anita/data=!4m7!3m6!1s0x47c397c070741091:0x72fdfe83ad22ccaa!8m2!3d50.9502301!4d4.0558584!16s%2Fg%2F11g0khy_dg!19sChIJkRB0cMCXw0cRqswirYP-_XI,Frituur Anita,3.8,29,Frituur,· Dine-in · Kerbside pickup · No-contact delivery,"Binnenstraat 305, 9300 Aalst, Belgium","X324+38 Aalst, Belgium",https://www.takeaway.com/be/menu/frituur-anita-9300?sharingId=i1669225275220,+32 485 18 17 28,Closed,5–10 PM,5–10 PM,5–10 PM,5–10 PM,5–10 PM,5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOjVnb84MoPHAGchdsHPMVtdgkrwIUHi2xhMlrs=w426-h240-k-no,true,50.950187499999984,4.055812500000016,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:00:09.051Z,LGBTQ+ friendly
https://www.google.be/maps/place/Frituur+Breugelhof/data=!4m7!3m6!1s0x47c3ecfd61ddccb9:0x7ebb198afabefd96!8m2!3d51.059921!4d4.280015!16s%2Fg%2F11g6n9zrt3!19sChIJuczdYf3sw0cRlv2--ooZu34,Frituur Breugelhof,4.6,95,Frituur,· Dine-in · Takeaway · Delivery,"Liezele-Dorp 80, 2870 Puurs-Sint-Amands, Belgium","375J+X2 Puurs-Sint-Amands, Belgium",https://alle-openingstijden.be/036752/Frituur_Breugelhof,+32 472 38 76 36,Closed,Closed,4:30–9 PM,4:30–9 PM,4:30–9 PM,4:30–9 PM,4:30–9 PM,Closed today,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KDoJU0zIK0bkiDEasfgpYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.91608&pitch=0&thumbfov=100,false,51.059937500000004,4.2800625,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:00:15.861Z,
https://www.google.be/maps/place/De+Frietcorner/data=!4m7!3m6!1s0x47c396b692773a37:0x4051f137f345ffda!8m2!3d51.0189895!4d4.1096925!16s%2Fg%2F11cn9xs4v6!19sChIJNzp3kraWw0cR2v9F8zfxUUA,De Frietcorner,4.5,157,Frituur,· Dine-in · Takeaway · Delivery,"Van Langenhovestraat 1, 9200 Dendermonde, Belgium","2495+HV Dendermonde, Belgium",http://www.defrietcorner.be/,+32 472 45 95 91,Closed,Closed,"11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM",5–10 PM,5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipP9YtafUMhUe_EPi35FhGc2TlBFwJaP0d7OpvK7=w408-h544-k-no,true,51.01893750000001,4.109687499999993,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:00:22.781Z,
https://www.google.be/maps/place/Frituur+%27t+hoeksken/data=!4m7!3m6!1s0x47c3910bd65291ed:0xaf363330f66dd749!8m2!3d51.0295348!4d4.0568968!16s%2Fg%2F11llgrw39l!19sChIJ7ZFS1guRw0cRSddt9jAzNq8,Frituur 't hoeksken,4.8,18,Frituur,· Dine-in · Takeaway · Delivery,"Heirstraat 101, 9200 Dendermonde, Belgium","23H4+RQ Dendermonde, Belgium",,,5–8 PM,Closed,5–8 PM,5–9 PM,"11:30 AM–1 PM, 4:30–10 PM",5–9 PM,Closed,Closed,https://lh5.googleusercontent.com/p/AF1QipMWtkjI1QKdvJ1zmD_zdeG6xFKM6qypVnOd_3iK=w426-h240-k-no,false,51.02956250000001,4.056937500000018,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:00:30.264Z,
https://www.google.be/maps/place/Leda+Friet+Hoek/data=!4m7!3m6!1s0x47c3988aace71a9f:0x4a58d619fb52ac39!8m2!3d50.9655674!4d3.9761989!16s%2Fg%2F11fy7dljsr!19sChIJnxrnrIqYw0cROaxS-xnWWEo,Leda Friet Hoek,4.2,106,Frituur,· Dine-in · Takeaway · Delivery,"Zuster Lambertinestraat 2-4, 9340 Lede, Belgium","XX8G+6F Lede, Belgium",https://m.facebook.com/pages/category/Food---Beverage/Friethoek-Leda-1256599841019881/?locale2=nl_NL,+32 474 95 92 55,"11:30 AM–1:30 PM, 5–10 PM",Closed,Closed,"11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM",5–10 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipMWPXfh-MYAQAT3UcCs54TJ7-EZB2Jd7K-YUKfc=w426-h240-k-no,false,50.96556249999996,3.9761874999999947,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:00:37.590Z,
https://www.google.be/maps/place/Restaurant-Frituur-Snack+De+Tuit/data=!4m7!3m6!1s0x47c391f7995ec1b3:0x6685b1a091e9ccf3!8m2!3d51.0945818!4d4.1429913!16s%2Fg%2F1tdyvjb1!19sChIJs8FemfeRw0cR88zpkaCxhWY,Restaurant-Frituur-Snack De Tuit,4.3,187,Frituur,,"Tweebruggenplein 16, 9220 Hamme, Belgium","34VV+R5 Hamme, Belgium",http://www.frituurdetuit.be/,+32 486 02 72 58,"11:45 AM–1:30 PM, 4:45–11 PM","11:45 AM–1:30 PM, 4:45–11 PM",Closed,"11:45 AM–1:30 PM, 4:45–11 PM","11:45 AM–1:30 PM, 4:45–11 PM","11:45 AM–1:30 PM, 4:45–11 PM","11:45 AM–1:30 PM, 4:45–11 PM",Closed,https://lh5.googleusercontent.com/p/AF1QipPQ1NorJJJ3HoNfK4TLkhSCOapPKB602VD8ha-u=w408-h306-k-no,false,51.09456250000001,4.142937499999974,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:00:45.777Z,
https://www.google.be/maps/place/Frituur+Het+Kombuis/data=!4m7!3m6!1s0x47c3f207cd012a49:0x2bca903f100ac148!8m2!3d51.1016993!4d4.3363648!16s%2Fg%2F11btx0zv30!19sChIJSSoBzQfyw0cRSMEKED-Qyis,Frituur Het Kombuis,3.9,92,Frituur,· Dine-in · Takeaway · Delivery,"Boomsestraat 123, 2845 Niel, Belgium","482P+MG Niel, Belgium",https://www.facebook.com/frituurhetkombuis/menu/?id=100047643177116&sk=menu,,Closed,5–8 PM,5–8 PM,5–8 PM,5–8 PM,5–8 PM,5–8 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMM2WHK_bWYQmCvdHzPlESYJ6TiVAQF1yAsggKc=w408-h725-k-no,true,51.10168749999998,4.336312500000005,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:00:53.564Z,
https://www.google.be/maps/place/Frituur+%27t+Spieken/data=!4m7!3m6!1s0x47c3974bc3f75671:0x5c00d48d61fdfb4!8m2!3d50.9936788!4d4.1163594!16s%2Fg%2F11fjvvjgsx!19sChIJcVb3w0uXw0cRtN8f1kgNwAU,Frituur 't Spieken,4.5,134,Frituur,· Dine-in · Takeaway · Delivery,"Kouterbaan 95, 9280 Lebbeke, Belgium","X4V8+FG Lebbeke, Belgium",https://www.facebook.com/Frituur-t-spieken-2271098419794164,+32 478 95 21 24,Closed,Closed,5–9 PM,5–9 PM,5–10 PM,5–9:30 PM,5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipM3Ghgsz8BZU29aGAtFYmuMqkUGLjnUg8E4faAQ=w408-h544-k-no,true,50.99374999999998,4.1162499999999795,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:01:02.749Z,
https://www.google.be/maps/place/Beirepoot/data=!4m7!3m6!1s0x47c395ee34182711:0x60086bfc8a878ba5!8m2!3d50.9835129!4d4.2259976!16s%2Fg%2F11j214zbyy!19sChIJEScYNO6Vw0cRpYuHivxrCGA,Beirepoot,4.6,106,Frituur,,"Leireken 109A1 - Merchtem BE, 1785, Belgium","X6MG+C9 Merchtem, Belgium",,+32 473 30 32 01,"11:30 AM–1 PM, 5–9:30 PM","11:30 AM–1 PM, 5–9:30 PM","11:30 AM–1 PM, 5–9:30 PM","11:30 AM–1 PM, 5–9:30 PM","11:30 AM–1 PM, 5–10 PM",5–10 PM,5–9:30 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipMxKeSK-Weq5tNHOCFj9GeXUW4EQX6zkeonA2KV=w408-h725-k-no,true,50.98356249999999,4.225937500000001,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:01:09.725Z,
https://www.google.be/maps/place/Frituur+%27T+Snacksken+Lebbeke/data=!4m7!3m6!1s0x47c395cea7c2d8f5:0x410e2f9aad1280cb!8m2!3d50.975247!4d4.1455804!16s%2Fg%2F11fsmvcjds!19sChIJ9djCp86Vw0cRy4ASrZovDkE,Frituur 'T Snacksken Lebbeke,3.7,22,Frituur,· Dine-in · Takeaway · Delivery,"Brusselsesteenweg 317, 9280 Lebbeke, Belgium","X4GW+36 Lebbeke, Belgium",,,Closed,"12–1:30 PM, 5–9:30 PM","12–1:30 PM, 5–9:30 PM","12–1:30 PM, 5–9:30 PM","12–1:30 PM, 5–10 PM","12–1:30 PM, 5–10 PM",5–9:30 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMoDOIZ9ty8GonE2jk5ZH8CGYAXez6aM2GyEZua=w408-h306-k-no,false,50.97518749999999,4.1455624999999685,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:01:18.522Z,
https://www.google.be/maps/place/Frituur+Frit-Sjob/data=!4m7!3m6!1s0x47c3bd4d752b99df:0x2748adbc01fb609f!8m2!3d50.9314081!4d4.024825!16s%2Fg%2F11c575br3b!19sChIJ35krdU29w0cRn2D7AbytSCc,Frituur Frit-Sjob,4.6,190,Frituur,· Dine-in · Takeaway · Delivery,"Sint Jobstraat 229, 9300 Aalst, Belgium","W2JF+HW Aalst, Belgium",http://www.frit-sjob.be/,+32 53 77 59 67,Closed,"11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–10 PM",5–10 PM,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipO_E3BXRofcjQqyt3PhM23vO9aZBA-INAa29NYA=w408-h306-k-no,true,50.9314375,4.02481250000001,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:01:27.016Z,Identifies as women-owned
https://www.google.be/maps/place/Frituur+Viktor/data=!4m7!3m6!1s0x47c3a288bc015e27:0xd4aeac8ca74e10ed!8m2!3d50.9333559!4d3.9770333!16s%2Fg%2F11hd6w7p3n!19sChIJJ14BvIiiw0cR7RBOp4ysrtQ,Frituur Viktor,4.5,88,Frituur,· Dine-in · Takeaway · Delivery,"Kleine Ommegangweg 2, 9420 Erpe-Mere, Belgium","WXMG+8R Erpe-Mere, Belgium",http://frituurviktor.be/,+32 478 18 32 43,Closed,Closed,"11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9:30 PM",5–9 PM,5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOlH1orBx_aXTfTclfevFk_t76EAPfESiTvqMvL=w426-h240-k-no,true,50.933312500000014,3.9770625000000024,"https://www.google.be/maps/search/frituur/@51.0195473,4.1568624,11.89z?entry=ttu",2023-06-19T14:01:37.511Z,
