placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,info
https://www.google.be/maps/place/Frituur+Tolpoort/data=!4m7!3m6!1s0x47c3713c9005f68d:0x51f2f3c6a4b331a8!8m2!3d51.0668708!4d3.727027!16s%2Fg%2F11b6d61z23!19sChIJjfYFkDxxw0cRqDGzpMbz8lE,Frituur Tolpoort,4.3,470,Frituur,· Dine-in · Takeaway · Delivery,"Neuseplein 1, 9000 Gent, Belgium","3P8G+PR Ghent, Belgium",http://www.frituurtolpoort.be/,+32 484 92 89 65,"11:30 AM–2 PM, 5 PM–2 AM","11:30 AM–2 PM, 5 PM–2 AM","11:30 AM–2 PM, 5 PM–2 AM","11:30 AM–2 PM, 5 PM–2 AM","11:30 AM–2 PM, 5 PM–2 AM",5 PM–3 AM,5 PM–2 AM,Closed,https://lh5.googleusercontent.com/p/AF1QipOCTXglp26dODxvkjUQs_0e_kVQEEuwWl6vhZ7q=w427-h240-k-no,true,51.06681249999998,3.7270625000000024,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:32:35.565Z,
"https://www.google.be/maps/place/Frituur+Vrijdagmarkt,+Ghent/data=!4m7!3m6!1s0x47c371d3b81f22a1:0xacc84d85709a494d!8m2!3d51.0573002!4d3.7251002!16s%2Fg%2F11gm80r_fk!19sChIJoSIfuNNxw0cRTUmacIVNyKw","Frituur Vrijdagmarkt, Ghent",4.4,978,Frituur,"Plaza fringed by traditional guildhalls & art nouveau facades, hosting a weekly market since 1199. · Dine-in · Takeaway · Delivery","Vrijdagmarkt 6, 9000 Gent, Belgium","3P4G+W2 Ghent, Belgium",,+32 472 56 29 53,Closed,Closed,6–10 PM,11:30 AM–10 PM,11 AM–11 PM,11 AM–11 PM,11:30 AM–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMCIYWYvp5cHH63pLeq1Rz5z9AMzC1y4TV8ZVK2=w513-h240-k-no,true,51.05731250000001,3.725062499999993,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:32:43.604Z,
https://www.google.be/maps/place/%27%27t+Friethoeveke%27/data=!4m7!3m6!1s0x47c3765d6d9202c5:0x5bc79c274edb1643!8m2!3d51.0562739!4d3.7998944!16s%2Fg%2F1tf9rz_9!19sChIJxQKSbV12w0cRQxbbTiecx1s,'t Friethoeveke,4.3,170,Frituur,· Dine-in · Takeaway · Delivery,"Dendermondsesteenweg 491, 9070 Destelbergen, Belgium","3Q4X+GX Destelbergen, Belgium",,+32 9 328 16 37,Closed,5–9 PM,"11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–10 PM",5–10 PM,5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPBHwZuESu0w8cc5nPUtYpvqelNjvQC7DqeqVhA=w408-h306-k-no,true,51.056312500000004,3.799937500000013,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:32:51.676Z,LGBTQ+ friendly
https://www.google.be/maps/place/De+Goeie+Goeste/data=!4m7!3m6!1s0x47c376a50de40ff3:0xf38b2622ac4436c4!8m2!3d51.0442657!4d3.7526715!16s%2Fg%2F11b86h4hq8!19sChIJ8w_kDaV2w0cRxDZErCImi_M,De Goeie Goeste,4.2,284,Frituur,· Dine-in · Takeaway · Delivery,"Kerkstraat 135, 9050 Gent, Belgium","2QV3+P3 Ghent, Belgium",https://degoeiegoeste.be/,+32 9 324 68 78,Closed,Closed,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM",Closed today,https://lh5.googleusercontent.com/p/AF1QipPlYRqd45n4xLe4OttQENmNxtkkYlTXCWAI3_EY=w408-h306-k-no,true,51.044312499999975,3.7526874999999933,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:32:57.244Z,
https://www.google.be/maps/place/Frituur+%27T+Primeurke/data=!4m7!3m6!1s0x47c373ee7ee18e71:0x3876f3a5f7d0ef69!8m2!3d51.0212799!4d3.7200841!16s%2Fg%2F11f5tzbcb0!19sChIJcY7hfu5zw0cRae_Q96Xzdjg,Frituur 'T Primeurke,4.3,25,Frituur,· Dine-in · Takeaway · Delivery,"Zwijnaardsesteenweg 708, 9000 Gent, Belgium","2PCC+G2 Ghent, Belgium",https://frituur-t-primeurke.unipage.eu/,+32 478 46 46 78,Closed,5–8 PM,5–8 PM,"11:30 AM–1:15 PM, 5–8 PM","11:30 AM–1:15 PM, 5–8 PM",5–8 PM,5–8 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipORWpb0zDTWfvterCILoo51txb61GsusQmfkp4r=w408-h271-k-no,true,51.02131250000001,3.7200624999999974,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:33:04.332Z,
https://www.google.be/maps/place/Frituur+Bij+Sint-Jacobs+SYMPA/data=!4m7!3m6!1s0x47c37147dfb5a77d:0x5557d1c63936fe7e!8m2!3d51.0560368!4d3.7273366!16s%2Fg%2F11cfhxm_f!19sChIJfae130dxw0cRfv42OcbRV1U,Frituur Bij Sint-Jacobs SYMPA,4.0,959,Frituur,· Dine-in · Takeaway · Delivery,"Walter De Buckplein 3, 9000 Gent, Belgium","3P4G+CW Ghent, Belgium",https://m.facebook.com/Frituur-Bij-Sint-jacobs-SYMPA-304976775662/?locale2=nl_NL,,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–3 AM,11:30 AM–5 AM,11:30 AM–5 AM,11:30 AM–1 AM,Open now,https://lh5.googleusercontent.com/p/AF1QipM-S0RhVE4raNMIVTYjQI7JM2G3OOsR49F0fufc=w426-h240-k-no,true,51.05606250000001,3.7273124999999965,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:33:11.367Z,
https://www.google.be/maps/place/Frituur+Ekkergem/data=!4m7!3m6!1s0x47c3716fb05956b5:0x18f24d0dd11cdfdb!8m2!3d51.049937!4d3.7040709!16s%2Fg%2F11csr1c7f9!19sChIJtVZZsG9xw0cR298c0Q1N8hg,Frituur Ekkergem,4.5,143,Frituur,· Dine-in · Takeaway · Delivery,"Antonius Triestlaan 45, 9000 Gent, Belgium","2PX3+XJ Ghent, Belgium",https://www.facebook.com/Frituur-Ekkergem-1169173879823063/,+32 472 77 12 54,11:30 AM–11 PM,"11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM",Closed,5–11 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipNmQghqdHsESiZkt9IClyJeu5bUBUD6XMAH_yG0=w408-h544-k-no,false,51.04993750000001,3.704062499999978,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:33:18.990Z,
https://www.google.be/maps/place/%27%27t+Friethuisje%27/data=!4m7!3m6!1s0x47c370e3ecf2e88b:0xb00c873210f3543d!8m2!3d51.0831978!4d3.7110532!16s%2Fg%2F11bzx3wkd5!19sChIJi-jy7ONww0cRPVTzEDKHDLA,'t Friethuisje,4.3,193,Frituur,· Dine-in · Takeaway · Delivery,"Molenstraat 218, 9032 Gent, Belgium","3PM6+7C Ghent, Belgium",http://www.tfriethuisje.be/,+32 9 335 02 81,Closed,Closed,"11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM",5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipN6aqrnvdm_Z01uJr558a4IEptUULYuAM4gksJk=w408-h306-k-no,true,51.08318750000002,3.711062499999983,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:33:27.207Z,
https://www.google.be/maps/place/Frietboetiek/data=!4m7!3m6!1s0x47c376acbccb33b1:0x2c6c0df867c93109!8m2!3d51.0419969!4d3.7394337!16s%2Fg%2F11f57ts3x4!19sChIJsTPLvKx2w0cRCTHJZ_gNbCw,Frietboetiek,3.4,47,Frituur,· Dine-in · Takeaway · Delivery,"Brusselsepoortstraat 166, 9000 Gent, Belgium","2PRQ+QQ Ghent, Belgium",,,5:30–10 PM,5:30–10 PM,5:30–10 PM,5:30–10 PM,5:30–10 PM,Closed,5:30–10 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNEOVMUgHvL9047Iyzhjy2Fx57Aq7IkeqxviNsc=w408-h399-k-no,true,51.0419375,3.739437499999994,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:33:36.795Z,
https://www.google.be/maps/place/Frituur+Danny/data=!4m7!3m6!1s0x47c371a657238bf1:0x685834de4ac4235!8m2!3d51.0679437!4d3.6863594!16s%2Fg%2F1pxwcydwz!19sChIJ8YsjV6Zxw0cRNUKs5E2DhQY,Frituur Danny,4.5,446,Frituur,· Dine-in · Takeaway · Delivery,"Brugsesteenweg 328, 9000 Gent, Belgium","3M9P+5G Ghent, Belgium",https://www.facebook.com/Gent-Frituur-Danny-38890807670,+32 9 330 42 43,Closed,"11:30 AM–1:30 PM, 5–10:30 PM","11:30 AM–1:30 PM, 5–10:30 PM","11:30 AM–1:30 PM, 5–10:30 PM","11:30 AM–1:30 PM, 5–11 PM","11:30 AM–1:30 PM, 5–11 PM",5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOZNaAAan-c_PLLwrhCldoOtrKniu1xZe6PLOlZ=w408-h306-k-no,true,51.06793750000001,3.6863124999999997,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:33:44.523Z,
https://www.google.be/maps/place/Friterie+Foodshop+Meerakker/data=!4m7!3m6!1s0x47c37757795b95bf:0xcb14592905bee4ad!8m2!3d51.0629666!4d3.7504968!16s%2Fg%2F11sh7qtwx0!19sChIJv5VbeVd3w0cRreS-BSlZFMs,Friterie Foodshop Meerakker,4.0,43,Frituur,· Dine-in · Takeaway · Delivery,"Antwerpsesteenweg 251, 9040 Gent, Belgium","3Q72+55 Ghent, Belgium",https://www.friterie-meerakker.be/,+32 471 58 90 26,"11:30 AM–2 PM, 5:30–9 PM","11:30 AM–2 PM, 5:30–9 PM",Closed,"11:30 AM–2 PM, 5:30–9 PM","11:30 AM–2 PM, 5:30–9 PM","11:30 AM–2 PM, 5:30–9 PM","11:30 AM–2 PM, 5:30–9 PM",Closed,https://lh5.googleusercontent.com/p/AF1QipOAKOBuv1ggqdzMGXsmeinzI0ufrc5I8giMgYYj=w408-h325-k-no,true,51.06293749999999,3.7504374999999897,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:33:54.239Z,
https://www.google.be/maps/place/Frituur+Marcel/data=!4m7!3m6!1s0x47c37156cefe956b:0x4c511424b4841f3d!8m2!3d51.0412201!4d3.7297762!16s%2Fg%2F11b6_m_w6k!19sChIJa5X-zlZxw0cRPR-EtCQUUUw,Frituur Marcel,4.0,280,Frituur,· Dine-in · Takeaway · Delivery,"ter 9000, Ter Platen 4, 9000 Gent, Belgium","2PRH+FW Ghent, Belgium",,+32 486 63 84 44,"11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM",5:30–10 PM,5:30–9:30 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipODZRhOuHNPt4_aR7yoordUp2Fmp-DimwG83pIv=w426-h240-k-no,true,51.04118749999999,3.729812499999994,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:34:01.907Z,
https://www.google.be/maps/place/Frituur+Sint-Amands/data=!4m7!3m6!1s0x47c376ced4867355:0x87fa6f7c973de501!8m2!3d51.0620922!4d3.7498219!16s%2Fg%2F1tslhwww!19sChIJVXOG1M52w0cRAeU9l3xv-oc,Frituur Sint-Amands,4.0,202,Frituur,· Dine-in · Takeaway · Delivery,"Antwerpsesteenweg 396, 9040 Gent, Belgium","3P6X+RW Ghent, Belgium",http://www.frituur9040.be/,+32 9 278 01 02,Closed,"11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–11 PM",5–10:30 PM,5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPL1_M88PNj3WSKqyKoU8baCF9meY4VgXEwTrFr=w426-h240-k-no,true,51.06206250000001,3.7498125000000044,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:34:08.444Z,
https://www.google.be/maps/place/Frituur+Botermarkt/data=!4m7!3m6!1s0x47c375aeb489be47:0x9124619ebc4802c5!8m2!3d51.0332177!4d3.7416778!16s%2Fg%2F11jt0cyx1d!19sChIJR76JtK51w0cRxQJIvJ5hJJE,Frituur Botermarkt,4.0,27,Frituur,· Dine-in · Takeaway,"Hundelgemsesteenweg 10, 9050 Gent, Belgium","2PMR+7M Ghent, Belgium",https://frituur-botermarkt.unipage.eu/,,5:30–9:30 PM,5:30–9:30 PM,"11:30 AM–1:45 PM, 5:30–9:30 PM","11:30 AM–1:45 PM, 5:30–9:30 PM","11:30 AM–1:45 PM, 5:30–9:30 PM",Closed,5:30–9:30 PM,Closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7nWDnq9RVN0iTFh4h2pV6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.8578&pitch=0&thumbfov=100,false,51.03318750000001,3.741687499999969,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:34:14.000Z,
https://www.google.be/maps/place/De+Frietdroom/data=!4m7!3m6!1s0x47c36e915981bd21:0x31e5bac13bb7db44!8m2!3d51.0566157!4d3.573596!16s%2Fg%2F12hl0gwd4!19sChIJIb2BWZFuw0cRRNu3O8G65TE,De Frietdroom,4.6,182,Frituur,· Dine-in · Takeaway · Delivery,"Kerkstraat 1, 9850 Deinze, Belgium","3H4F+JC Deinze, Belgium",https://m.facebook.com/profile.php?id=208538865825183,+32 472 84 48 61,5:30–10 PM,Closed,"11:30 AM–1:30 PM, 5:30–10 PM","11:30 AM–1:30 PM, 5:30–10 PM","11:30 AM–1:30 PM, 5:30–10 PM","11:30 AM–1:30 PM, 5:30–10 PM",5:30–10 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPzZiVtm0dTCrxI62Sbw9BtZZR2XB5O-fdlzgkb=w426-h240-k-no,false,51.0565625,3.5735625000000226,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:34:21.701Z,
https://www.google.be/maps/place/Frituur+De+Papegaai/data=!4m7!3m6!1s0x47c371425845bea3:0x6948ba0cc3db7505!8m2!3d51.0500268!4d3.7165091!16s%2Fg%2F11b7q5l05z!19sChIJo75FWEJxw0cRBXXbwwy6SGk,Frituur De Papegaai,4.3,409,Frituur,· Dine-in · Drive-through · No-contact delivery,"Annonciadenstraat 17, 9000 Gent, Belgium","3P28+2J Ghent, Belgium",,+32 9 336 88 88,5–10 PM,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM",Closed,5:30–10 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNMVkKOXyFFEBSvpRemIV1Vf1VB2Ptgqqfk_toc=w408-h408-k-no,true,51.05006250000001,3.7165624999999665,"https://www.google.be/maps/search/frituur/@51.0384582,3.6825155,12.57z?entry=ttu",2023-06-19T13:34:28.592Z,
