placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,info
https://www.google.be/maps/place/Frituur+De+Frietschap+Brugsesteenweg/data=!4m7!3m6!1s0x47c3710983dcdd3d:0x8d127a016998c513!8m2!3d51.0641098!4d3.6941035!16s%2Fg%2F11c0qg_dlx!19sChIJPd3cgwlxw0cRE8WYaQF6Eo0,Frituur De Frietschap Brugsesteenweg,4.5,185,Frituur,· Dine-in · Takeaway · Delivery,"Brugsesteenweg 38b, 9000 Gent, Belgium","3M7V+JJ Ghent, Belgium",http://www.defrietschap.be/,+32 484 05 04 34,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM",Closed,5–10 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipOqf4IPpIDmeC_LwMj2XVe7CPsvAW49EFo-bpys=w408-h305-k-no,true,51.06406249999999,3.694062499999987,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:13:36.674Z,
https://www.google.be/maps/place/Frituur+%27T+Wiel/data=!4m7!3m6!1s0x47c39bb38c75c233:0x33412186e221c6d0!8m2!3d51.1069195!4d3.9868751!16s%2Fg%2F11gjmts6f5!19sChIJM8J1jLObw0cR0MYh4oYhQTM,Frituur 'T Wiel,4.4,74,Frituur,· Dine-in · Takeaway · Delivery,"Stationsstraat 44, 9160 Lokeren, Belgium","4X4P+QQ Lokeren, Belgium",https://www.facebook.com/Frituur-t-Wiel-107788234135922/,+32 491 76 32 77,5–9:30 PM,5–9:30 PM,5–9:30 PM,Closed,5–10 PM,5–10 PM,5–9:30 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNb7JcWia7Y-8SIe0GYmuvkUNsmI5nOveY3lYz0=w408-h544-k-no,true,51.1069375,3.9869374999999962,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:13:44.021Z,
https://www.google.be/maps/place/Frituur+%27t+Vuystjen/data=!4m7!3m6!1s0x47c39b22170a726b:0x77fec31babab4fc6!8m2!3d51.0917209!4d3.9872918!16s%2Fg%2F11bzx5bjk5!19sChIJa3IKFyKbw0cRxk-rqxvD_nc,Frituur 't Vuystjen,,,Frituur,,"Naastveldstraat 70, 9160 Lokeren, Belgium","3XRP+MW Lokeren, Belgium",,+32 9 279 22 85,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1-ZIhfdzgwpoxdC-eYKzKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.01552&pitch=0&thumbfov=100,false,51.09168749999999,3.9873124999999874,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:13:51.342Z,
https://www.google.be/maps/place/Frituur+Tolpoort/data=!4m7!3m6!1s0x47c3713c9005f68d:0x51f2f3c6a4b331a8!8m2!3d51.0668708!4d3.727027!16s%2Fg%2F11b6d61z23!19sChIJjfYFkDxxw0cRqDGzpMbz8lE,Frituur Tolpoort,4.3,470,Frituur,· Dine-in · Takeaway · Delivery,"Neuseplein 1, 9000 Gent, Belgium","3P8G+PR Ghent, Belgium",http://www.frituurtolpoort.be/,+32 484 92 89 65,"11:30 AM–2 PM, 5 PM–2 AM","11:30 AM–2 PM, 5 PM–2 AM","11:30 AM–2 PM, 5 PM–2 AM","11:30 AM–2 PM, 5 PM–2 AM","11:30 AM–2 PM, 5 PM–2 AM",5 PM–3 AM,5 PM–2 AM,Closed,https://lh5.googleusercontent.com/p/AF1QipOCTXglp26dODxvkjUQs_0e_kVQEEuwWl6vhZ7q=w427-h240-k-no,true,51.06681249999998,3.7270625000000024,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:14:01.225Z,
"https://www.google.be/maps/place/Frituur+Vrijdagmarkt,+Ghent/data=!4m7!3m6!1s0x47c371d3b81f22a1:0xacc84d85709a494d!8m2!3d51.0573002!4d3.7251002!16s%2Fg%2F11gm80r_fk!19sChIJoSIfuNNxw0cRTUmacIVNyKw","Frituur Vrijdagmarkt, Ghent",4.4,978,Frituur,"Plaza fringed by traditional guildhalls & art nouveau facades, hosting a weekly market since 1199. · Dine-in · Takeaway · Delivery","Vrijdagmarkt 6, 9000 Gent, Belgium","3P4G+W2 Ghent, Belgium",,+32 472 56 29 53,Closed,Closed,6–10 PM,11:30 AM–10 PM,11 AM–11 PM,11 AM–11 PM,11:30 AM–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMCIYWYvp5cHH63pLeq1Rz5z9AMzC1y4TV8ZVK2=w513-h240-k-no,true,51.05731250000001,3.725062499999993,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:14:10.485Z,
https://www.google.be/maps/place/Frituur+%27t+Dolfijntje/data=!4m7!3m6!1s0x47c39bc0bbe416b5:0x3b02a6000595f9fc!8m2!3d51.0485452!4d3.9685341!16s%2Fg%2F11bwzkx_p2!19sChIJtRbku8Cbw0cR_PmVBQCmAjs,Frituur 't Dolfijntje,4.3,121,Frituur,· Dine-in · Takeaway · Delivery,"90, Dendermondse Steenweg 60, 9290 Berlare, Belgium","2XX9+CC Berlare, Belgium",https://www.openingsurengids.be/t-dolfijntje/berlare/1,,Closed,Closed,5–10 PM,5–10 PM,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM",5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipO_bWImNBPN8bit5A9omoJduu8WpzZ2_mAo7H18=w408-h306-k-no,false,51.04856250000002,3.9685625000000044,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:14:20.178Z,
https://www.google.be/maps/place/Frituur+%27T+Primeurke/data=!4m7!3m6!1s0x47c373ee7ee18e71:0x3876f3a5f7d0ef69!8m2!3d51.0212799!4d3.7200841!16s%2Fg%2F11f5tzbcb0!19sChIJcY7hfu5zw0cRae_Q96Xzdjg,Frituur 'T Primeurke,4.3,25,Frituur,· Dine-in · Takeaway · Delivery,"Zwijnaardsesteenweg 708, 9000 Gent, Belgium","2PCC+G2 Ghent, Belgium",https://frituur-t-primeurke.unipage.eu/,+32 478 46 46 78,Closed,5–8 PM,5–8 PM,"11:30 AM–1:15 PM, 5–8 PM","11:30 AM–1:15 PM, 5–8 PM",5–8 PM,5–8 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipORWpb0zDTWfvterCILoo51txb61GsusQmfkp4r=w408-h271-k-no,true,51.02131250000001,3.7200624999999974,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:14:27.129Z,
https://www.google.be/maps/place/Frituur+Bij+Sint-Jacobs+SYMPA/data=!4m7!3m6!1s0x47c37147dfb5a77d:0x5557d1c63936fe7e!8m2!3d51.0560368!4d3.7273366!16s%2Fg%2F11cfhxm_f!19sChIJfae130dxw0cRfv42OcbRV1U,Frituur Bij Sint-Jacobs SYMPA,4.0,959,Frituur,· Dine-in · Takeaway · Delivery,"Walter De Buckplein 3, 9000 Gent, Belgium","3P4G+CW Ghent, Belgium",https://m.facebook.com/Frituur-Bij-Sint-jacobs-SYMPA-304976775662/?locale2=nl_NL,,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–1 AM,11:30 AM–3 AM,11:30 AM–5 AM,11:30 AM–5 AM,11:30 AM–1 AM,Open now,https://lh5.googleusercontent.com/p/AF1QipM-S0RhVE4raNMIVTYjQI7JM2G3OOsR49F0fufc=w426-h240-k-no,true,51.05606250000001,3.7273124999999965,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:14:34.900Z,
https://www.google.be/maps/place/Frituur+Ekkergem/data=!4m7!3m6!1s0x47c3716fb05956b5:0x18f24d0dd11cdfdb!8m2!3d51.049937!4d3.7040709!16s%2Fg%2F11csr1c7f9!19sChIJtVZZsG9xw0cR298c0Q1N8hg,Frituur Ekkergem,4.5,143,Frituur,· Dine-in · Takeaway · Delivery,"Antonius Triestlaan 45, 9000 Gent, Belgium","2PX3+XJ Ghent, Belgium",https://www.facebook.com/Frituur-Ekkergem-1169173879823063/,+32 472 77 12 54,11:30 AM–11 PM,"11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM",Closed,5–11 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipNmQghqdHsESiZkt9IClyJeu5bUBUD6XMAH_yG0=w408-h544-k-no,false,51.04993750000001,3.704062499999978,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:14:41.116Z,
https://www.google.be/maps/place/Frituur+Anita/data=!4m7!3m6!1s0x47c3a0459efb00f3:0x263783ecc91edde!8m2!3d50.9202772!4d3.8569464!16s%2Fg%2F11cjnlqsk5!19sChIJ8wD7nkWgw0cR3u2RzD54YwI,Frituur Anita,4.1,199,Frituur,· Dine-in · Takeaway · Delivery,"Marktplein 27, 9520 Sint-Lievens-Houtem, Belgium","WVC4+4Q Sint-Lievens-Houtem, Belgium",,,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10:30 PM",Closed,Closed,Closed,https://lh5.googleusercontent.com/p/AF1QipNWZlkkM0Vnsc3VJzdOVJskmyQp-pcUFehniAdU=w408-h306-k-no,true,50.92031250000001,3.856937500000001,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:14:46.787Z,
https://www.google.be/maps/place/Frituur+bij+Sarah+%26+Kristel/data=!4m7!3m6!1s0x47c384d5074910cf:0x25ede79964a232be!8m2!3d51.1133797!4d3.990967!16s%2Fg%2F11bxdtntzf!19sChIJzxBJB9WEw0cRvjKiZJnn7SU,Frituur bij Sarah & Kristel,4.6,237,Frituur,· Dine-in · Takeaway · Delivery,"Oude Heerweg 2a, 9160 Lokeren, Belgium","4X7R+99 Lokeren, Belgium",http://frituursarah.be/,+32 493 19 11 19,Closed,"11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5–9 PM",Closed today,https://lh5.googleusercontent.com/p/AF1QipO9CDzEjgTRb-PZJW6U2n48CYVfQVEvdYxtvWEW=w426-h240-k-no,true,51.11343749999999,3.990937499999987,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:14:53.904Z,
https://www.google.be/maps/place/Smulboetiek/data=!4m7!3m6!1s0x47c38eba6298c631:0x384e17057e5bd6b7!8m2!3d51.1788711!4d4.1423876!16s%2Fg%2F1pp2tk2lc!19sChIJMcaYYrqOw0cRt9ZbfgUXTjg,Smulboetiek,4.5,89,Frituur,· Dine-in · Takeaway · Delivery,"Lepelhoekstraat 37, 9100 Sint-Niklaas, Belgium","54HR+GX Sint-Niklaas, Belgium",,,Closed,4:30–10 PM,4:30–10 PM,4:30–10 PM,4:30–10 PM,"12–2 PM, 4:30–10 PM","12–2 PM, 4:30–10 PM",Closed today,https://lh5.googleusercontent.com/p/AF1QipO-n6y7NrD-2uSQRuH-Rgtw38EsSd4lGl9fJBmE=w426-h240-k-no,true,51.17881250000001,4.142437499999986,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:15:01.202Z,
https://www.google.be/maps/place/Frituur+%27t+Geleeg/data=!4m7!3m6!1s0x47c3f21d6bb283df:0x3a406b281d71426d!8m2!3d51.1107243!4d4.3479409!16s%2Fg%2F11clytqsr7!19sChIJ34Oyax3yw0cRbUJxHShrQDo,Frituur 't Geleeg,3.5,199,Frituur,· Dine-in · Takeaway · Delivery,"Matenstraat 118, 2845 Niel, Belgium","486X+75 Niel, Belgium",https://tgeleeg.be/,+32 497 85 68 84,5–9:30 PM,5–9:30 PM,5–9:30 PM,5–9:30 PM,"11:30 AM–1:30 PM, 4:30–9:30 PM",4–9:30 PM,4–9:30 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNHllJkvN3efxjHUIbqO_adhwD3-NE3MnQBe5-7=w508-h240-k-no,true,51.1106875,4.347937500000015,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:15:08.972Z,
https://www.google.be/maps/place/Frietboetiek/data=!4m7!3m6!1s0x47c376acbccb33b1:0x2c6c0df867c93109!8m2!3d51.0419969!4d3.7394337!16s%2Fg%2F11f57ts3x4!19sChIJsTPLvKx2w0cRCTHJZ_gNbCw,Frietboetiek,3.4,47,Frituur,· Dine-in · Takeaway · Delivery,"Brusselsepoortstraat 166, 9000 Gent, Belgium","2PRQ+QQ Ghent, Belgium",,,5:30–10 PM,5:30–10 PM,5:30–10 PM,5:30–10 PM,5:30–10 PM,Closed,5:30–10 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNEOVMUgHvL9047Iyzhjy2Fx57Aq7IkeqxviNsc=w408-h399-k-no,true,51.0419375,3.739437499999994,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:15:16.917Z,
https://www.google.be/maps/place/Frituur+De+Kegel/data=!4m7!3m6!1s0x47c396571f38af8b:0x48fb661f06f4bcc4!8m2!3d50.9789097!4d4.0879769!16s%2Fg%2F11f11lj1_g!19sChIJi684H1eWw0cRxLz0Bh9m-0g,Frituur De Kegel,4.2,63,Frituur,· Dine-in · Kerbside pickup · Delivery,"Aalstersestraat 141A, 9280 Lebbeke, Belgium","X3HQ+H5 Lebbeke, Belgium",http://www.facebook.com/frituurdekegel,,5–10 PM,5–10 PM,5–10 PM,Closed,"11:30 AM–1:29 PM, 4:30–10 PM",5–10 PM,5–9 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNKngCPtI0Ekrqwmxr24LWg4YcTyfDYeNhcrRuZ=w408-h725-k-no,true,50.97893749999999,4.087937499999995,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:15:26.024Z,
https://www.google.be/maps/place/Frituur+Danny/data=!4m7!3m6!1s0x47c371a657238bf1:0x685834de4ac4235!8m2!3d51.0679437!4d3.6863594!16s%2Fg%2F1pxwcydwz!19sChIJ8YsjV6Zxw0cRNUKs5E2DhQY,Frituur Danny,4.5,446,Frituur,· Dine-in · Takeaway · Delivery,"Brugsesteenweg 328, 9000 Gent, Belgium","3M9P+5G Ghent, Belgium",https://www.facebook.com/Gent-Frituur-Danny-38890807670,+32 9 330 42 43,Closed,"11:30 AM–1:30 PM, 5–10:30 PM","11:30 AM–1:30 PM, 5–10:30 PM","11:30 AM–1:30 PM, 5–10:30 PM","11:30 AM–1:30 PM, 5–11 PM","11:30 AM–1:30 PM, 5–11 PM",5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOZNaAAan-c_PLLwrhCldoOtrKniu1xZe6PLOlZ=w408-h306-k-no,true,51.06793750000001,3.6863124999999997,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:15:32.120Z,
https://www.google.be/maps/place/Frituur+Wim/data=!4m7!3m6!1s0x47c37bdcef01e149:0x934140f767fb2dcd!8m2!3d51.1789471!4d3.746137!16s%2Fg%2F11bwpmgl77!19sChIJSeEB79x7w0cRzS37Z_dAQZM,Frituur Wim,4.4,149,Frituur,· Dine-in · Takeaway · Delivery,"Eeklostraat 2, 9940 Evergem, Belgium","5PHW+HF Evergem, Belgium",https://www.openingsurengids.be/frituur-wim/evergem/1,+32 478 20 26 29,Closed,Closed,"11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM",Closed today,https://lh5.googleusercontent.com/p/AF1QipOAvmI6wSJ5vQ-IS5reFFsxh3zhPeb8iEft65eD=w408-h512-k-no,false,51.1789375,3.7461874999999765,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:15:39.076Z,
https://www.google.be/maps/place/Frituur+Marcel/data=!4m7!3m6!1s0x47c37156cefe956b:0x4c511424b4841f3d!8m2!3d51.0412201!4d3.7297762!16s%2Fg%2F11b6_m_w6k!19sChIJa5X-zlZxw0cRPR-EtCQUUUw,Frituur Marcel,4.0,280,Frituur,· Dine-in · Takeaway · Delivery,"ter 9000, Ter Platen 4, 9000 Gent, Belgium","2PRH+FW Ghent, Belgium",,+32 486 63 84 44,"11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM","11:30 AM–2 PM, 5–11 PM",5:30–10 PM,5:30–9:30 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipODZRhOuHNPt4_aR7yoordUp2Fmp-DimwG83pIv=w426-h240-k-no,true,51.04118749999999,3.729812499999994,"https://www.google.be/maps/search/frituur/@51.0717163,4.0089376,11.03z?entry=ttu",2023-06-19T13:15:45.437Z,
