placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,info
https://www.google.be/maps/place/Frituur+%27T+Smulhuisje/data=!4m7!3m6!1s0x47c3091c7a3a48fd:0x57c1c4c496f74959!8m2!3d50.8336545!4d3.7653288!16s%2Fg%2F11g4f190c2!19sChIJ_Ug6ehwJw0cRWUn3lsTEwVc,Frituur 'T Smulhuisje,4.4,38,Frituur,· Dine-in · Takeaway · Delivery,"Groenstraat 34, 9660 Brakel, Belgium","RQM8+F4 Brakel, Belgium",https://www.tsmulhuisjemichelbeke.be/,+32 55 42 74 99,Closed,Closed,"11:30 AM–1:30 PM, 5–9 PM",5–9 PM,"11:30 AM–1:30 PM, 5–9:30 PM",5–9 PM,5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipPiZWK8SbDDjZXA9x6gW3Max0EOzfcw9LqBqXRr=w408-h263-k-no,true,50.83368750000001,3.765312499999979,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:42:19.039Z,Identifies as women-owned
https://www.google.be/maps/place/Frituur+Happy+Snack/data=!4m7!3m6!1s0x47c314cc42ba8dcd:0x84e9a55b795db55e!8m2!3d50.9570125!4d3.4958909!16s%2Fg%2F11bzx1qtdb!19sChIJzY26QswUw0cRXrVdeVul6YQ,Frituur Happy Snack,4.5,233,Frituur,· Dine-in · Takeaway · Delivery,"Rijksweg 104, 9870 Zulte, Belgium","XF4W+R9 Zulte, Belgium",https://happy-snack.unipage.eu/,+32 493 52 84 80,"11:30 AM–2 PM, 5:30–9:45 PM","11:30 AM–2 PM, 5:30–9:45 PM","11:30 AM–2 PM, 5:30–9 PM",Closed,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–9:45 PM",Closed,https://lh5.googleusercontent.com/p/AF1QipPcu3oIAcK6V8udWE8Dh86aX8pQWvvdReGreYwR=w408-h306-k-no,true,50.95706249999999,3.4959374999999824,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:42:26.854Z,
https://www.google.be/maps/place/Frituur+%27t+Goe+Gevoel/data=!4m7!3m6!1s0x47c309f812ed1f21:0x5d23785657901419!8m2!3d50.8665046!4d3.8027252!16s%2Fg%2F11c1nys8__!19sChIJIR_tEvgJw0cRGRSQV1Z4I10,Frituur 't Goe Gevoel,4.0,47,Frituur,· Dine-in · Takeaway · Delivery,"Sint-Andriessteenweg 4, 9620 Zottegem, Belgium","VR83+J3 Zottegem, Belgium",http://www.handelsgids.be/zottegem/frituur-t-goe-gevoel/,,Closed,Closed,Closed,5–10 PM,"11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM","11:30 AM–2 PM, 5–10 PM",Closed today,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vcbzP39o0lgHYyFO2kLyBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.70097&pitch=0&thumbfov=100,false,50.86656249999997,3.8026875000000047,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:42:34.779Z,
https://www.google.be/maps/place/Frituur+Eddy/data=!4m7!3m6!1s0x47c309cfb1c9b2c7:0xd2211749857c905!8m2!3d50.8336438!4d3.79495!16s%2Fg%2F11h7zf3dy5!19sChIJx7LJsc8Jw0cRBclXmHQRIg0,Frituur Eddy,4.7,23,Frituur,· Dine-in · Takeaway · Delivery,"Sint-Hubertusplein 29a, 9620 Zottegem, Belgium","RQMV+FX Zottegem, Belgium",https://www.openingsurengids.be/frituur-eddy/zottegem/1,,Closed,Closed,Closed,5–9:30 PM,5–10 PM,"11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–9:30 PM",Closed today,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1PE0JZDiQ8BDrlsUiHS9cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.14723&pitch=0&thumbfov=100,true,50.83368750000001,3.794937499999989,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:42:42.414Z,
https://www.google.be/maps/place/%27%27t+Frituurke%27/data=!4m7!3m6!1s0x47c30e281fa697c7:0xb960648865a2089a!8m2!3d50.8406372!4d3.6127591!16s%2Fg%2F1tflfd7c!19sChIJx5emHygOw0cRmgiiZYhkYLk,'t Frituurke,4.2,104,Frituur,· Dine-in · Takeaway · Delivery,"Bergstraat 69, 9700 Oudenaarde, Belgium","RJR7+74 Oudenaarde, Belgium",https://www.openingsurengids.be/t-frituurke/oudenaarde/1,+32 474 88 27 23,"11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM","11:30 AM–1:30 PM, 5–9:30 PM",Closed,Closed,Closed,https://lh5.googleusercontent.com/p/AF1QipN-VlEYlKAQCGsAxcVYM_5ezEKzLpWuMW61QRVy=w408-h306-k-no,true,50.840687500000016,3.6128124999999756,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:42:49.092Z,
https://www.google.be/maps/place/Frituur+Lize/data=!4m7!3m6!1s0x47c372b2c739880b:0x7b767e115eb814f6!8m2!3d50.9565844!4d3.6417774!16s%2Fg%2F11csq5b2r9!19sChIJC4g5x7Jyw0cR9hS4XhF-dns,Frituur Lize,4.1,130,Frituur,,"Kerkplein 12, 9810 Nazareth, Belgium","XJ4R+JP Nazareth, Belgium",,,Closed,5–10 PM,5–10 PM,5–10 PM,5–10:30 PM,5–10 PM,5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMuQ26jx0OgLhB6S-WVxPIsDFWYhzJWzjrd0XlY=w426-h240-k-no,true,50.956562499999976,3.641812499999972,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:42:56.742Z,
https://www.google.be/maps/place/Frituur+Pauline/data=!4m7!3m6!1s0x47c30e12252510c3:0x6a9981d5b42ec0ff!8m2!3d50.8602583!4d3.6341818!16s%2Fg%2F11gb3wmsw0!19sChIJwxAlJRIOw0cR_8AutNWBmWo,Frituur Pauline,4.5,89,Frituur,,"Kloostermeerslos 6a, 9700 Oudenaarde, Belgium","VJ6M+4M Oudenaarde, Belgium",http://www.frituurpauline.be/,,Closed,5:30–10 PM,5:30–10 PM,5:30–10 PM,5:30–10 PM,5:30–10 PM,5:30–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMsxzdjSwxTZ8NpXpzU2nalJPrPF6_8jI1_LZ6P=w408-h306-k-no,true,50.86031249999998,3.6341874999999817,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:43:03.266Z,
https://www.google.be/maps/place/Frituur-Snack+De+Watertoren+Bvba+Gowi/data=!4m7!3m6!1s0x47c36b4f26fd820f:0xb13b89e3ee0a4749!8m2!3d50.967683!4d3.5124784!16s%2Fg%2F1pxwtzbgb!19sChIJD4L9Jk9rw0cRSUcK7uOJO7E,Frituur-Snack De Watertoren Bvba Gowi,4.4,186,Frituur,· Dine-in · Takeaway · Delivery,"Kortrijksesteenweg 397, 9800 Deinze, Belgium","XG96+3X Deinze, Belgium",http://www.dewatertorendeinze.be/,+32 465 03 14 31,Closed,Closed,"11:30 AM–1:30 PM, 5:30–9 PM","11:30 AM–1:30 PM, 5:30–9 PM","11:30 AM–1:30 PM, 5–9 PM","11:30 AM–1:30 PM, 5:30–9 PM",Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipPT2tIpblZBK--2tva4JjSW0BimmyvFjlMSvehC=w408-h544-k-no,true,50.9676875,3.51243749999999,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:43:10.759Z,
https://www.google.be/maps/place/FRITUUR+%27T+BUIKSKE+VOL/data=!4m7!3m6!1s0x47c317c07c27d90d:0xcb7c182d4cbe0dd6!8m2!3d50.8520585!4d3.5098122!16s%2Fg%2F11h75z1jy8!19sChIJDdknfMAXw0cR1g2-TC0YfMs,FRITUUR 'T BUIKSKE VOL,4.8,26,Frituur,· Dine-in · Takeaway · Delivery,"N494 12-2, 9790, 9790 Wortegem-Petegem, Belgium","VG25+RW Wortegem-Petegem, Belgium",https://www.facebook.com/Frituur-tbuikske-vol-2066086226815892/,+32 56 19 33 21,"11:30 AM–1:30 PM, 6–9:30 PM",Closed,Closed,"11:30 AM–1:30 PM, 6–9:30 PM","11:30 AM–1:30 PM, 5:30–10 PM","11:30 AM–1:30 PM, 6–10 PM","11:30 AM–1:30 PM, 6–10 PM",Closed,https://lh5.googleusercontent.com/p/AF1QipM6EbauFbIR6xlZM_SjOwwCNnqrgPSwIvS0wXFU=w408-h407-k-no,true,50.8520625,3.5098124999999953,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:43:17.026Z,
https://www.google.be/maps/place/Frituur+Fritissimo/data=!4m7!3m6!1s0x47c37515a0e8b9b7:0x375517dd7f7edd44!8m2!3d50.9802813!4d3.744303!16s%2Fg%2F11f9f_wc08!19sChIJt7nooBV1w0cRRN1-f90XVTc,Frituur Fritissimo,4.6,92,Frituur,,"Hundelgemsesteenweg 613, 9820 Merelbeke, Belgium","XPJV+4P Merelbeke, Belgium",https://www.facebook.com/fritissimo/,+32 9 329 44 65,Closed,5–9 PM,5–9 PM,5–9 PM,5–9 PM,5–9 PM,5–9 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipM3P_IsDlIw8Kuv7wTjknHbHgSxom8xfnzsYOpe=w408-h544-k-no,true,50.98031249999998,3.744312499999964,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:43:23.543Z,
https://www.google.be/maps/place/oudenaarde+marianne+frituur/data=!4m7!3m6!1s0x47c30f23f1d3f04f:0xf344673f5c2d08f1!8m2!3d50.8668237!4d3.6347602!16s%2Fg%2F11ghnpz162!19sChIJT_DT8SMPw0cR8QgtXD9nRPM,oudenaarde marianne frituur,4.5,14,Frituur,,"Oudstrijdersstraat 74, 9700 Oudenaarde, Belgium","VJ8M+PW Oudenaarde, Belgium",,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMl4pZXohZRp2bJ9jEpi1Z42VIV_iN6kv8gdaw=w408-h321-k-no,false,50.866812499999966,3.6348124999999953,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:43:29.764Z,
https://www.google.be/maps/place/Frituur+De+Vlaamse+Ardennen/data=!4m7!3m6!1s0x47c308dfc2a3acf5:0x6a6efca28f78ebe7!8m2!3d50.8261861!4d3.7331565!16s%2Fg%2F11c6s37rhs!19sChIJ9ayjwt8Iw0cR5-t4j6L8bmo,Frituur De Vlaamse Ardennen,4.4,75,Frituur,· Dine-in · Takeaway · Delivery,"Gentsestraat 39b, 9660 Brakel, Belgium","RPGM+F7 Brakel, Belgium",,+32 496 51 00 83,Closed,Closed,5–10:30 PM,5–10:30 PM,5–10:30 PM,5–10:30 PM,5–10:30 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOjldjQdg_SS94AugmUWyrCkBlipdk9nfgSOrxL=w408-h306-k-no,true,50.82618750000002,3.7331874999999997,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:43:35.748Z,
https://www.google.be/maps/place/Frietshop+Sabine/data=!4m7!3m6!1s0x47c311dae47f6f43:0x6b04a3e493c8bc9b!8m2!3d50.8442821!4d3.603179!16s%2Fg%2F1w6_m_0q!19sChIJQ29_5NoRw0cRm7zIk-SjBGs,Frietshop Sabine,4.3,190,Frituur,· Dine-in · Takeaway · Delivery,"Hoogstraat 13, 9700 Oudenaarde, Belgium","RJV3+P7 Oudenaarde, Belgium",https://www.facebook.com/frietshopsabine/,+32 499 74 01 48,Closed,"11 AM–2 PM, 5–9 PM","11 AM–2 PM, 5–9 PM","11 AM–2 PM, 5–9 PM","11 AM–2 PM, 5–9 PM","11 AM–2 PM, 5–9 PM",Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipOE_fRpALJdHkrBWJbAsYFJWRSqkubftSlg_fGy=w408-h272-k-no,false,50.84431249999999,3.603187500000004,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:43:42.321Z,
https://www.google.be/maps/place/Frituur+Patat/data=!4m7!3m6!1s0x47c30b90b6b16437:0xc318d4829bf86cac!8m2!3d50.875819!4d3.7337954!16s%2Fg%2F11j40htsxr!19sChIJN2SxtpALw0cRrGz4m4LUGMM,Frituur Patat,4.3,27,Frituur,· Dine-in · Takeaway · Delivery,"Zuidlaan 77, 9630 Zwalm, Belgium","VPGM+8G Zwalm, Belgium",https://www.zwalm.be/bezoeken/eten-en-drinken/frituur-patat.aspx,,Closed,Closed,5–9:30 PM,5–9:30 PM,5–10:30 PM,5–10:30 PM,5–9:30 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNteIQTeXvxUS75q4_yY0NLEpKdHRc2kc7JTEGB=w533-h240-k-no,false,50.87581250000001,3.733812499999985,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:43:50.004Z,
https://www.google.be/maps/place/Frituur+Cuisine/data=!4m7!3m6!1s0x47c30f160fd58065:0x612cc8a32ccb5d6e!8m2!3d50.8703004!4d3.6242927!16s%2Fg%2F11fhydc3rs!19sChIJZYDVDxYPw0cRbl3LLKPILGE,Frituur Cuisine,4.1,62,Frituur,· Dine-in · Takeaway · Delivery,"Ankerstraat, 9700 Oudenaarde, Belgium","VJCF+4P Oudenaarde, Belgium",https://m.facebook.com/pages/Frituur-Laura/422023001240748?hc_ref=ARTrlVcmkClClez7Ijotj_h3KSCYBJUiQ7LDI8Ph4siNEIwgmTsZUfkb-R81qFdtqAQ,+32 494 84 55 74,Closed,Closed,Closed,5:30–10 PM,"11:30 AM–1:30 PM, 5:30–10 PM",5:30–10 PM,5:30–9:30 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipM6Xk7Y2G4b_LZ3KNxfNf-bRBwSTq8N72-mRhEk=w408-h408-k-no,false,50.8703125,3.624312499999988,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:43:57.218Z,
https://www.google.be/maps/place/Frituur+En+Hamburgers+%27T+Goe+Gedacht/data=!4m7!3m6!1s0x47c311d78c55b389:0xdcdaccd206f14003!8m2!3d50.8414378!4d3.6110063!16s%2Fg%2F11ghfqdxp4!19sChIJibNVjNcRw0cRA0DxBtLM2tw,Frituur En Hamburgers 'T Goe Gedacht,4.0,7,Frituur,,"Bergstraat 21, 9700 Oudenaarde, Belgium","RJR6+HC Oudenaarde, Belgium",,+32 466 31 28 61,5–10:30 PM,5–10:30 PM,5–10:30 PM,5–10:30 PM,5–10:30 PM,5–10:30 PM,5–10:30 PM,Closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4L2EtJR9EJLpZWX9vZWOAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.61292&pitch=0&thumbfov=100,false,50.8414375,3.6110624999999885,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:44:04.784Z,
https://www.google.be/maps/place/M%27s+Friet/data=!4m7!3m6!1s0x47c36d336eb56341:0x7feae459529f92b6!8m2!3d50.9587355!4d3.5958671!16s%2Fg%2F11bxc53tv4!19sChIJQWO1bjNtw0cRtpKfUlnk6n8,M's Friet,4.4,108,Frituur,· Dine-in · Takeaway · Delivery,"Dorp 30, 9810 Nazareth, Belgium","XH5W+F8 Nazareth, Belgium",https://www.facebook.com/Ms-Friet-610760852395567/,+32 479 68 74 28,"11:30 AM–1:30 PM, 5–9:30 PM",Closed,"11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM","11:30 AM–1:30 PM, 5–10 PM",5–10 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNptWU8Ne5G7QTUFlQ9EVS85uWR2JC2ty10rxYY=w408-h306-k-no,true,50.95868749999998,3.595812500000008,"https://www.google.be/maps/search/frituur/@50.8999941,3.6533827,12z?entry=ttu",2023-06-19T13:44:12.348Z,
